"CAMPUS","FID_1","OBJECTID_1","OBJECTID","DISTRICT","DISTNAME","CAMPNAME","STREET_MAI","CITY_MAIL","ZIP_MAIL","STREET","CITY","ZIP","COUNTY","CNTYNAME","REGION","GRADERANGE","GRADEGRP","VERIFY","INSTR_TYPE","STREET_M_1","OBJECTID_2","JURISDICTI","CITY_NAME","JURISDIC_1","MODIFIED_F","JURISDIC_2","JURISDIC_3","CREATED_BY","CREATED_DA","MODIFIED_B","MODIFIED_D","AREA","LEN","CPETALLC","C_RATING","CAGC4X18N","CA0C4X18D"
"246,909,044","221","14,581","5,942","246,909","ROUND ROCK ISD","CANYON VISTA MIDDLE","8455 SPICEWOOD SPRINGS RD","AUSTIN","78,759","8455 SPICEWOOD SPRINGS RD","AUSTIN","78,759","246","WILLIAMSON COUNTY","13","06 07 08","2","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","1,406","A",,
"246,909,134","251","9,587","947","246,909","ROUND ROCK ISD","PATSY SOMMER EL","16200 AVERY RANCH BLVD","AUSTIN","78,717","16200 AVERY RANCH BLVD","AUSTIN","78,717","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","1,251","A",,
"246,909,125","261","10,620","1,981","246,909","ROUND ROCK ISD","CANYON CREEK EL","10210 EMBER GLEN DR","AUSTIN","78,726","10210 EMBER GLEN DR","AUSTIN","78,726","246","WILLIAMSON COUNTY","13","EE KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","438","A",,
"246,909,105","275","14,635","5,996","246,909","ROUND ROCK ISD","SPICEWOOD EL","11601 OLSON DR","AUSTIN","78,750","11601 OLSON DR","AUSTIN","78,750","246","WILLIAMSON COUNTY","13","KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","846","A",,
"246,909,117","276","14,756","6,117","246,909","ROUND ROCK ISD","POND SPRINGS EL","7825 ELK HORN MTN TRL","AUSTIN","78,729","7825 ELK HORN MTN TRL","AUSTIN","78,729","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","588","B",,
"246,909,108","326","14,666","6,027","246,909","ROUND ROCK ISD","FOREST NORTH EL","13414 BROADMEADE AVE","AUSTIN","78,729","13414 BROADMEADE AVE","AUSTIN","78,729","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","394","C",,
"246,909,109","327","14,683","6,044","246,909","ROUND ROCK ISD","ANDERSON MILL EL","10610 SALT MILL HOLLOW","AUSTIN","78,750","10610 SALT MILL HOLLOW","AUSTIN","78,750","246","WILLIAMSON COUNTY","13","PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","590","C",,
"246,909,113","328","14,718","6,079","246,909","ROUND ROCK ISD","PURPLE SAGE EL","11801 TANGLEBRIAR TRL","AUSTIN","78,750","11801 TANGLEBRIAR TRL","AUSTIN","78,750","246","WILLIAMSON COUNTY","13","PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","481","A",,
"246,909,124","330","14,820","6,181","246,909","ROUND ROCK ISD","JOLLYVILLE EL","6720 CORPUS CHRISTI DR","AUSTIN","78,729","6720 CORPUS CHRISTI DR","AUSTIN","78,729","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","432","B",,
"246,909,110","385","14,693","6,054","246,909","ROUND ROCK ISD","KATHY CARAWAY EL","11104 OAK VIEW DR","AUSTIN","78,759","11104 OAK VIEW DR","AUSTIN","78,759","246","WILLIAMSON COUNTY","13","EE KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","870","A",,
"246,909,003","456","14,550","5,911","246,909","ROUND ROCK ISD","WESTWOOD H S","12400 MELLOW MEADOW DR","AUSTIN","78,750","12400 MELLOW MEADOW DR","AUSTIN","78,750","246","WILLIAMSON COUNTY","13","09 10 11 12","4","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","2,756","A","640","647"
"246,909,045","457","14,592","5,953","246,909","ROUND ROCK ISD","DEERPARK MIDDLE","8849 ANDERSON MILL RD","AUSTIN","78,729","8849 ANDERSON MILL RD","AUSTIN","78,729","246","WILLIAMSON COUNTY","13","06 07 08","2","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","923","B",,
"246,909,116","459","14,747","6,108","246,909","ROUND ROCK ISD","LAUREL MOUNTAIN EL","10111 DK RANCH RD","AUSTIN","78,759","10111 DK RANCH RD","AUSTIN","78,759","246","WILLIAMSON COUNTY","13","KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","730","A",,
"246,913,119","49","16,707","8,068","246,913","LEANDER ISD","GRANDVIEW HILLS EL","12024 VISTA PARKE DR","AUSTIN","78,726","12024 VISTA PARKE DR","AUSTIN","78,726","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","469","A",,
"105,902,105","199","13,257","4,618","105,902","SAN MARCOS CISD","TRAVIS EL","1437 POST RD","SAN MARCOS","78,666","1437 POST RD","SAN MARCOS","78,666","105","HAYS COUNTY","13","KG 01 02 03 04 05","1","1","REGULAR",,"0","0",,,"0",,,,,,,"0","0","615","F",,
"246,913,118","109","16,703","8,064","246,913","LEANDER ISD","RIVER PLACE EL","6500 SITIO DEL RIO BLVD","AUSTIN","78,730","6500 SITIO DEL RIO BLVD","AUSTIN","78,730","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","771","B",,
"246,913,047","239","16,887","8,248","246,913","LEANDER ISD","FOUR POINTS MIDDLE","9700 MCNEIL DR","AUSTIN","78,750","9700 MCNEIL DR","AUSTIN","78,750","246","WILLIAMSON COUNTY","13","06 07 08","2","0","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","775","A",,
"246,913,005","300","9,265","625","246,913","LEANDER ISD","VANDEGRIFT H S","9500 MCNEIL DR","AUSTIN","78,750","9500 MCNEIL DR","AUSTIN","78,750","246","WILLIAMSON COUNTY","13","09 10 11 12","4","0","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","2,708","A","531","534"
"246,913,115","472","15,953","7,314","246,913","LEANDER ISD","RUTLEDGE EL","11501 STAKED PLAINS DR","AUSTIN","78,717","11501 STAKED PLAINS DR","AUSTIN","78,717","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","904","A",,
"227,904,120","116","17,213","8,574","227,904","PFLUGERVILLE ISD","DEARING EL","4301 GATTIS SCHOOL RD","PFLUGERVILLE","78,660","4301 GATTIS SCHOOL RD","PFLUGERVILLE","78,660","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"407","93","CITY OF PFLUGERVILLE","PFLUGERVILLE ETJ","3,259","ETJ","OETJ","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","17,517,517.4697","22,325.2786055","619","C",,
"227,909,041","223","15,296","6,657","227,909","EANES ISD","HILL COUNTRY MIDDLE","1300 WALSH TARLETON RD","AUSTIN","78,746","1300 WALSH TARLETON RD","AUSTIN","78,746","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"421","301","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","825,715.434973","4,231.30769523","1,053","A",,
"227,806,017","334","15,174","6,535","227,806","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCH","ANNUNCIATION MATERNITY HOME","P O BOX 7667","AUSTIN","78,713","3610 SHELL RD","GEORGETOWN","78,628","227","TRAVIS COUNTY","13","KG 01 02 03 04 05 06 07 08 09 10 11 12","5",,"CHARTER/ALTERNATIVE",,"448","114","CITY OF GEORGETOWN","GEORGETOWN ETJ","1,601","ETJ","OETJ","BERRYJ",,"meekss","2017 Jul 19 12:00:00 AM","2,293,799,009.56","749,040.573851","8","Not Rated",,
"246,909,004","153","14,551","5,912","246,909","ROUND ROCK ISD","MCNEIL H S","5720 MCNEIL DR","AUSTIN","78,729","5720 MCNEIL DR","AUSTIN","78,729","246","WILLIAMSON COUNTY","13","09 10 11 12","4","1","REGULAR",,"451","42","CITY OF AUSTIN","AUSTIN 2 MILE ETJ","202","2 MILE ETJ","2MILE","BERRYJ",,"berryj","2011 Oct 06 12:00:00 AM","6,234,181.91361","11,783.4740462","2,673","A","548","554"
"246,906,041","1","9,050","410","246,906","HUTTO ISD","HUTTO MIDDLE","1005 EXCHANGE BLVD","HUTTO","78,634","1005 EXCHANGE BLVD","HUTTO","78,634","246","WILLIAMSON COUNTY","13","05 06 07 08","2","0","REGULAR",,"464","400,626,500","CITY OF HUTTO","HUTTO FULL PURPOSE","2,025","FULL PURPOSE","OCLL","meekss","2017 Jul 18 12:00:00 AM","meekss","2017 Jul 18 12:00:00 AM","226,444,321.498","201,515.757395","853","C",,
"246,906,104","48","16,699","8,060","246,906","HUTTO ISD","RAY EL","225 SWINDOLL LN","HUTTO","78,634","225 SWINDOLL LN","HUTTO","78,634","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04","1","0","REGULAR INSTRUCTIONAL",,"464","400,626,500","CITY OF HUTTO","HUTTO FULL PURPOSE","2,025","FULL PURPOSE","OCLL","meekss","2017 Jul 18 12:00:00 AM","meekss","2017 Jul 18 12:00:00 AM","226,444,321.498","201,515.757395","715","C",,
"246,906,101","105","15,173","6,534","246,906","HUTTO ISD","HUTTO EL","100 MAGER LN","HUTTO","78,634","100 MAGER LN","HUTTO","78,634","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04","1","1","REGULAR",,"464","400,626,500","CITY OF HUTTO","HUTTO FULL PURPOSE","2,025","FULL PURPOSE","OCLL","meekss","2017 Jul 18 12:00:00 AM","meekss","2017 Jul 18 12:00:00 AM","226,444,321.498","201,515.757395","446","C",,
"246,906,121","106","16,096","7,457","246,906","HUTTO ISD","NADINE JOHNSON EL","480 CARL STERN BLVD","HUTTO","78,634","480 CARL STERN BLVD","HUTTO","78,634","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04","1","0","REGULAR INSTRUCTIONAL",,"464","400,626,500","CITY OF HUTTO","HUTTO FULL PURPOSE","2,025","FULL PURPOSE","OCLL","meekss","2017 Jul 18 12:00:00 AM","meekss","2017 Jul 18 12:00:00 AM","226,444,321.498","201,515.757395","423","C",,
"246,906,001","230","16,086","7,447","246,906","HUTTO ISD","HUTTO H S","101 FM 685","HUTTO","78,634","101 FM 685","HUTTO","78,634","246","WILLIAMSON COUNTY","13","09 10 11 12","4","1","REGULAR INSTRUCTIONAL",,"464","400,626,500","CITY OF HUTTO","HUTTO FULL PURPOSE","2,025","FULL PURPOSE","OCLL","meekss","2017 Jul 18 12:00:00 AM","meekss","2017 Jul 18 12:00:00 AM","226,444,321.498","201,515.757395","2,090","B","425","455"
"246,906,103","233","16,228","7,589","246,906","HUTTO ISD","COTTONWOOD CREEK EL","3160 LIMMER LOOP","HUTTO","78,634","3160 LIMMER LOOP","HUTTO","78,634","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04","1","0","REGULAR INSTRUCTIONAL",,"464","400,626,500","CITY OF HUTTO","HUTTO FULL PURPOSE","2,025","FULL PURPOSE","OCLL","meekss","2017 Jul 18 12:00:00 AM","meekss","2017 Jul 18 12:00:00 AM","226,444,321.498","201,515.757395","650","B",,
"246,906,042","298","9,179","539","246,906","HUTTO ISD","FARLEY MIDDLE","303 CR 137","HUTTO","78,634","303 CR 137","HUTTO","78,634","246","WILLIAMSON COUNTY","13","05 06 07 08","2","0","REGULAR INSTRUCTIONAL",,"464","400,626,500","CITY OF HUTTO","HUTTO FULL PURPOSE","2,025","FULL PURPOSE","OCLL","meekss","2017 Jul 18 12:00:00 AM","meekss","2017 Jul 18 12:00:00 AM","226,444,321.498","201,515.757395","916","C",,
"227,910,111","476","16,178","7,539","227,910","DEL VALLE ISD","CREEDMOOR EL","5604 FM 1327","CREEDMOOR","78,610","5604 FM 1327","CREEDMOOR","78,610","227","TRAVIS COUNTY","13","PK KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"477","65","VILLAGE OF CREEDMOOR","CREEDMOOR ETJ","1,018","ETJ","OETJ","BERRYJ",,"BERRYJ","2007 Mar 26 12:00:00 AM","52,748,717.4534","61,903.2114417","554","D",,
"105,906,041","431","13,369","4,730","105,906","HAYS CISD","R C BARTON MIDDLE","4950 JACK C HAYS TRL","BUDA","78,610","4950 JACK C HAYS TRL","BUDA","78,610","105","HAYS COUNTY","13","06 07 08","2","1","REGULAR",,"479","459","CITY OF KYLE","KYLE ETJ","2,286","ETJ","OETJ","BERRYJ",,"BERRYJ","2008 May 12 12:00:00 AM","14,952,110.2457","18,182.9982441","718","A",,
"11,902,101","9","9,468","828","11,902","ELGIN ISD","BOOKER T WASHINGTON EL","510 MLK","ELGIN","78,621","510 MLK","ELGIN","78,621","11","BASTROP COUNTY","13","KG 01 02 03 04 05","1","1","REGULAR",,"485","294","CITY OF ELGIN","ELGIN FULL PURPOSE","1,330","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2016 Oct 17 12:00:00 AM","163,771,889.684","117,146.514347","643","D",,
"11,902,001","124","9,461","821","11,902","ELGIN ISD","ELGIN H S","14000 COUNTY LINE RD","ELGIN","78,621","14000 COUNTY LINE RD","ELGIN","78,621","11","BASTROP COUNTY","13","09 10 11 12","4","1","REGULAR",,"485","294","CITY OF ELGIN","ELGIN FULL PURPOSE","1,330","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2016 Oct 17 12:00:00 AM","163,771,889.684","117,146.514347","1,284","B","278","285"
"11,902,041","159","15,116","6,477","11,902","ELGIN ISD","ELGIN MIDDLE","1351 N AVE C","ELGIN","78,621","1351 N AVE C","ELGIN","78,621","11","BASTROP COUNTY","13","06 07 08","2","1","REGULAR",,"485","294","CITY OF ELGIN","ELGIN FULL PURPOSE","1,330","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2016 Oct 17 12:00:00 AM","163,771,889.684","117,146.514347","1,023","D",,
"11,902,004","292","8,967","327","11,902","ELGIN ISD","PHOENIX H S","902 W 2ND ST","ELGIN","78,621","902 W 2ND ST","ELGIN","78,621","11","BASTROP COUNTY","13","09 10 11 12","4","0","ALTERNATIVE",,"485","294","CITY OF ELGIN","ELGIN FULL PURPOSE","1,330","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2016 Oct 17 12:00:00 AM","163,771,889.684","117,146.514347","50","C","24","41"
"11,902,103","336","15,860","7,221","11,902","ELGIN ISD","NEIDIG EL","13700 COUNTY LINE RD","ELGIN","78,621","13700 COUNTY LINE RD","ELGIN","78,621","11","BASTROP COUNTY","13","KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"485","294","CITY OF ELGIN","ELGIN FULL PURPOSE","1,330","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2016 Oct 17 12:00:00 AM","163,771,889.684","117,146.514347","639","F",,
"246,904,040","32","14,517","5,878","246,904","GEORGETOWN ISD","DOUGLAS BENOLD MIDDLE","3407 NORTHWEST BLVD","GEORGETOWN","78,628","3407 NW BLVD","GEORGETOWN","78,628","246","WILLIAMSON COUNTY","13","06 07 08","2","1","REGULAR",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","826","C",,
"246,904,106","34","14,536","5,897","246,904","GEORGETOWN ISD","RAYE MCCOY EL","401 BELLAIRE DR","GEORGETOWN","78,628","401 BELLAIRE DR","GEORGETOWN","78,628","246","WILLIAMSON COUNTY","13","EE KG 01 02 03 04 05","1","1","REGULAR",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","606","B",,
"246,909,016","68","9,651","1,011","246,909","ROUND ROCK ISD","WM S LOTT JUVENILE CTR","1311 ROUND ROCK AVE","ROUND ROCK","78,681","1821 SE Inner Loop","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","05 06 07 08 09 10 11 12","5","0","ALTERNATIVE",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","8","Not Rated",,
"246,904,104","69","9,787","1,148","246,904","GEORGETOWN ISD","PAT COOPER EL","1921 NE INNER LOOP","GEORGETOWN","78,626","1921 NE INNER LOOP","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","EE KG 01 02 03 04 05","1","1","REGULAR",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","583","F",,
"246,913,012","122","9,373","733","246,913","LEANDER ISD","WILLIAMSON COUNTY DETENTION CENTER","1821 SE INNER LOOP","GEORGETOWN","78,626","1821 SE INNER LOOP","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","03 04 05 06 07 08 09 10 11 12","5","0","ALTERNATIVE",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","1","Not Rated",,
"246,904,101","151","14,523","5,884","246,904","GEORGETOWN ISD","ANNIE PURL EL","1700 LAUREL ST","GEORGETOWN","78,626","1700 LAUREL ST","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","EE PK KG 01 02","1","1","REGULAR",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","728","C",,
"246,912,003","181","9,293","653","246,912","THRALL ISD","LOTT DETENTION CENTER","200 WILCO WAY","GEORGETOWN","78,626","200 WILCO WAY","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","04 05 06 07 08 09 10 11 12","5","0","ALTERNATIVE INSTRUCTIONAL",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","1","Not Rated",,
"246,904,042","187","10,511","1,872","246,904","GEORGETOWN ISD","CHARLES A FORBES MIDDLE","1911 NE INNER LOOP","GEORGETOWN","78,626","1911 NE INNER LOOP","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","06 07 08","2","0","REGULAR",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","603","D",,
"246,904,108","192","10,889","2,250","246,904","GEORGETOWN ISD","WILLIAMS EL","507 E UNIVERSITY AVE","GEORGETOWN","78,626","507 E UNIVERSITY AVE","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","03 04 05","1","0","REGULAR",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594",,,,
"246,904,002","213","14,507","5,868","246,904","GEORGETOWN ISD","CHIP RICHARTE H S","2201 OLD AIRPORT RD","GEORGETOWN","78,626","2201 OLD AIRPORT RD","GEORGETOWN","78,628","246","WILLIAMSON COUNTY","13","09 10 11 12","4","1","ALTERNATIVE",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","86","B","37","45"
"246,904,004","214","14,512","5,873","246,904","GEORGETOWN ISD","EAST VIEW H S","4490 E UNIVERSITY AVE","GEORGETOWN","78,626","4490 E UNIVERSITY AVE","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","09 10 11 12","4","1","REGULAR",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","1,670","B","343","353"
"246,904,109","226","15,828","7,189","246,904","GEORGETOWN ISD","JO ANN FORD EL","210 WOODLAKE DR","GEORGETOWN","78,633","210 WOODLAKE DR","GEORGETOWN","78,633","246","WILLIAMSON COUNTY","13","EE KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","545","B",,
"246,904,102","272","14,527","5,888","246,904","GEORGETOWN ISD","CARVER EL","1200 W 17TH ST","GEORGETOWN","78,626","1200 W 17TH ST","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","EE PK KG 01 02","1","1","REGULAR",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","850","D",,
"246,904,105","274","14,533","5,894","246,904","GEORGETOWN ISD","DELL PICKETT EL","1100 THOUSAND OAKS BLVD","GEORGETOWN","78,628","1100 THOUSAND OAKS BLVD","GEORGETOWN","78,628","246","WILLIAMSON COUNTY","13","02 03 04 05","1","1","REGULAR",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","330","C",,
"14,804,005","286","16,768","8,129","14,804","ORENDA CHARTER SCHOOL","GATEWAY H S","2951 WILLIAMS DR","GEORGETOWN","78,628","2951 WILLIAMS DR","GEORGETOWN","78,628","14","BELL COUNTY","12","09 10 11 12","4",,"ALTERNATIVE INSTRUCTIONAL",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","74","A","32","46"
"246,904,103","323","14,530","5,891","246,904","GEORGETOWN ISD","FROST EL","711 LAKEWAY DR","GEORGETOWN","78,628","711 LAKEWAY DR","GEORGETOWN","78,628","246","WILLIAMSON COUNTY","13","EE PK KG 01 02 03 04","1","1","REGULAR",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","359","F",,
"246,904,110","350","8,712","72","246,904","GEORGETOWN ISD","JAMES E MITCHELL EL","1601 ROCKRIDE LN","GEORGETOWN","78,626","1601 ROCKRIDE LN","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","EE KG 01 02 03 04 05","1","0","REGULAR INSTRUCTIONAL",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594","728","C",,
"246,911,011","356","9,367","727","246,911","TAYLOR ISD","LOTT JUVENILE DETENTION CENTER","1821 SE INNER LOOP","GEORGETOWN","78,626","1821 SE INNER LOOP","GEORGETOWN","78,626","246","WILLIAMSON COUNTY","13","04 05 06 07 08 09 10 11 12","5","0","ALTERNATIVE",,"490","328","CITY OF GEORGETOWN","GEORGETOWN FULL PURPOSE","1,600","FULL PURPOSE","OCLL","BERRYJ",,"meekss","2017 Jul 18 12:00:00 AM","1,512,657,475.49","944,801.835594",,,,
